program_id,code,error_id_1,error_id_2,error_class_id
prog27577,"  1 #include<stdio.h>
  2 
  3 int main()
  4 {
  5     int n,t;
  6     scanf(""%d\n"",&n);
  7     int a[n];
  8     
  9     for(int i=0;i<n;i++)
 10     {
 11         scanf(""%d"",&a[i]);
 12         
 13     }
 14     
 15    t= prod(a);
 16     
 17     return 0;
 18 }
 19 
 20 int prod(int b[],int i)
 21 {
 22     if(b[i]==0)
 23     return 0;
 24     
 25    if(b[i]==1)
 26    return 1;
 27    
 28    return b[i]*prod(b,i+1)
 29     
 30 }",Bound,Lost,1
prog39635,"  1 #include<stdio.h>
  2 
  3 int main()
  4 {
  5     int p = 1;
  6     int n;
  7     scanf(""%d"", &n);
  8     int a[n];
  9     for(int i=0; i<n; i++)
 10         scanf(""%d"", &a[i]);
 11     p = product(a,0,n,p);
 12     printf(""%d"", p);
 13     return 0;
 14 }
 15 
 16 int product(int a[], int index, int size, int pro)
 17 {
 18     if(index==N)
 19         return pro;
 20     return (pro*a[index++]);
 21 }",ID,NoDef,0
prog47362,"  1 #include<stdio.h>
  2 int times(int a[],int n)
  3 {
  4     if(n==1)
  5         return a[0];
  6     printf(""%d"",n)
  7     return times(a,n-1)*a[n-1];
  8 }
  9 int main()
 10 {
 11     int n,i;
 12     scanf(""%d"",&n);
 13     int a[n];
 14     for(i=0;i<n;i++)
 15         scanf(""%d"",&a[i]);
 16     i=times(a,n);
 17     printf(""%d"",i);
 18     return 0;
 19 }",Bound,Lost,1
prog38889,"  1 #include<stdio.h>
  2 
  3 int finding_product(int arr[],int size,int product1){
  4     if(size==0)return product;
  5     product1=product1*arr[size-1];
  6     return finding_product(arr,size-1,product1);
  7 }
  8 
  9 int main()
 10 {
 11     int N;
 12     scanf(""%d"",&N);
 13     int a[N];
 14     for(int i=0;i<N;i++)
 15         scanf(""%d"",&a[i]);
 16     int product=finding_product(a,N,1);
 17     printf(""%d"",product);
 18     return 0;
 19 }",ID,NoDef,0
prog53616,"  1 #include<stdio.h>
  2 int t=0;
  3 int product(int p){
  4     if(t==n)
  5         return p;
  6     else{
  7         int c;
  8         scanf(""%d "",&c);
  9         t=t+1;
 10         return product(p*c);
 11     }
 12 }
 13 int main()
 14 {
 15     //Write your code here.
 16     int p=1,n;
 17     scanf(""%d"",&n);
 18         p=product(p);
 19     printf(""%d"",p);
 20     return 0;
 21 }",ID,NoDef,0
prog12348,"  1 #include<stdio.h>
  2 
  3 long int product(int a[],int N)
  4 {
  5     if ( N<0 )
  6         return 1;
  7     else
  8         return (a[--N]*product(a,N-1));
  9 }
 10 int main()
 11 {
 12     int N,i,prod;
 13     scanf(""%d"",&N);
 14     int a[N];
 15     for ( i=0 ; i<N ; i++ )
 16         scanf(""%d"",&a[i]);
 17     prod=product(a,N)
 18     printf(""%ld"",prod);    
 19     
 20     
 21     return 0;
 22 }",Bound,Lost,1
prog40200,"  1 #include<stdio.h>
  2 int pro(int a[],int n)
  3 {
  4     if(n<0)
  5         return 0;
  6     return a[n-1]*pro(a,n-1);    
  7     
  8 }
  9 int main()
 10 {
 11     int N;
 12     scanf(""%d"",&N);
 13     int a[N];
 14     scanf(""%d"",a);
 15     int P;
 16     P=pro(a[],N);
 17     printf(""%d"",P);
 18     return 0;
 19 }",op,DataLost,5
prog27749,"  1 #include<stdio.h>
  2 long int product(long int arr[],long int n,long int res){
  3     if(n==1)
  4     return arr[n-1];
  5     else
  6     return product(arr,n-2,arr[n-1]*res)
  7 }
  8 
  9 int main()
 10 {
 11     //Write your code here.
 12     long int N,i;
 13     scanf(""%ld"",&N);
 14     long int a[N];
 15     for(i=0;i<N;i++)
 16     scanf(""%ld"",&a[i]);
 17     product(a,N,1);
 18     return 0;
 19 }",Bound,Lost,1
prog28893,"  1 #include<stdio.h>
  2 int product(int a){
  3     int i=0,value=1;
  4     scanf(""%d"",&i)
  5     while(i<a)
  6     {
  7         scanf(""%d"",&i);
  8         value=value*i;
  9         i++;
 10     }
 11     return value;
 12 }
 13 int main()
 14 {
 15     int N;
 16     scanf(""%d"",&N);
 17     int result=product(N);
 18     printf(""%d"",result);
 19     //Write your code here.
 20     
 21     return 0;
 22 }",Bound,Lost,1
prog40720,"  1 #include<stdio.h>
  2 
  3 int prd(int n[], int N, int index,int product){
  4     if(index==N) return product;
  5     return prd(n, N, index+1, product*n[index]);
  6 }
  7 
  8 int main()
  9 {
 10     long int N, i;
 11     scanf(""%d\n"", &N);
 12     int n[N];
 13     for(i=0; i<N; i++){
 14         scanf(""%d"", &n[i]);
 15     }
 16     int prod=prd(n[], N, 0, 1);
 17     printf(""%d"", prod);
 18     return 0;
 19 }",op,DataLost,5
prog52544,"  1 #include<stdio.h>
  2 int prod(int a[])
  3 {  
  4     int p=1;
  5     p=p*prod(a[N-1]);
  6     return p;
  7     
  8 }
  9 int main()
 10 {
 11     int N,a[N],p;
 12     scanf(""%d\n"",&N);
 13     for(int i=0;i<N;i++)
 14     scanf(""%d"",&a[i]);
 15     p=prod(a[N]);
 16     printf(""%d"",p);
 17     return 0;
 18 }",ID,NoDef,0
prog17075,"  1 #include<stdio.h>
  2 int a[100000];
  3 float product(int a[],int n)
  4 {
  5     if(n==0)    {printf(""YES\n"");return a[0];}
  6     else    {printf(""NO\n"");return a[n]*product(a,n-1);
  7 }
  8 int main()
  9 {
 10     int i,n;
 11     scanf(""%d"",&n);
 12     for(i=0;i<n;i++)
 13     {
 14         scanf(""%d"",&a[i]);
 15         printf(""%d"",a[i]);
 16     }
 17     printf(""%f"",product(a,n));
 18     return 0;
 19 }",Bound,NotMatch,3
prog04979,"  1 #include<stdio.h>
  2 int product(int a[],int start,int end);
  3 long int prod=1;
  4 int main()
  5 {
  6   int n;;
  7   long int k;
  8   scanf(""%d"",&n);
  9   int a[n];
 10   for(int i=0;i<n;i++)
 11   {
 12       scanf(""%d "",&a[i]);
 13   }
 14   k=product(a,0,n-1);
 15   printf(""%ld"",k);
 16   
 17   return 0;
 18 }
 19 int product(int a[],int start,int end)
 20 {
 21     if(start==end)
 22     return prod; 
 23     else
 24     {
 25         prod=prod*a[start]
 26     return product(a,start+1,end);
 27     }
 28 }",Bound,Lost,1
prog00160,"  1 #include<stdio.h>
  2 
  3 int product (int a[],int start, int end)
  4 {
  5     if(start>=end)
  6     return 0;
  7     return(a[start]*product(a,start+1,end));
  8 }
  9 
 10 int main()
 11 {
 12     long int N;
 13     scanf(""%d"",&N);
 14     int i,a[N];
 15     for(i=0;i<N;i++)
 16     {
 17         scanf(""%d"",&a[i]);
 18     }
 19     for
 20     {
 21         printf(""%d"",a[i]);
 22     }
 23     printf(""%d"",product(a,0,N));
 24     return 0;
 25 }",KeyWord,WrongUsage,8
prog22085,"  1 #include<stdio.h>
  2 
  3 int main()
  4 {
  5     int N;
  6     
  7     scanf(""%ld"",&N);
  8     int a[N];
  9     for(int i=0;i<N;i++)
 10     scanf(""%d"",&a[i]);
 11     printf(""%d"",product(a,N))
 12     //Write your code here.
 13     
 14     return 0;
 15 }
 16 int product(int ar[],int n)
 17 {
 18     if(n==-1)
 19         return 1;
 20     else 
 21         return product(ar,n-1)*ar[n];
 22 }",Bound,Lost,1
prog38083,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int a,i,j;
  5 	scanf (""%d"",&a);
  6 	for (i=1;i<=a;i=i+1) 
  7 	{
  8 	    for (j=1;j<=a;j=j+1) 
  9 	        {
 10 	            if (i<=(a+1)/2)
 11 	            {
 12 	                if (j>((a+1)/2)-i && j<= a-(((a+1)/2)-i) )
 13 	                printf (""*"");
 14 	                else 
 15 	                printf ("" "");
 16 	            }
 17 	            else 
 18 	            { 
 19 	            if (j>a-i && J<=a-(a+1/2)+i)
 20 	            printf (""*"");
 21 	            else  
 22 	            printf ("" ""); 
 23     	        }; } 
 24 	        printf (""\n"");
 25 }
 26 return 0;
 27 }",ID,NoDef,0
prog49348,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main(){
  4 int n,i,j;
  5    scanf(""%d"",&n);
  6    for(i=0;i<n;i++)
  7    {
  8    for(j=1;j<=(n+1)/2;j=j+1;j=j-1)
  9    {
 10     printf(""*"");
 11    }
 12    printf(""\n"");
 13    }
 14 	return 0;
 15 }",KeyWord,WrongUsage,8
prog37584,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,b,c,d;
  5 	scanf(""%d"",&n);
  6 	for(b=0;b<n/2;b++)
  7 	{
  8 	    {
  9 	        for(d=0;d<(n/2-b);d++)
 10 	        printf(""%c"",' ');
 11 	    }
 12 	    {
 13 	        for(c=0;c<(2*b+1);c++)
 14 	        printf(""%c"",'*');
 15 	    }
 16 	}
 17 	for(b=0;b<n/2,b++)
 18 	    {
 19 	        for(d=0;d<b;d++)
 20 	        printf(""%c"",' ');
 21 	    }
 22 	    {
 23 	        for(c=0;c<(n-2*b-1);c++)
 24 	        printf(""%c"",'*');
 25 	    }
 26 	return 0;
 27 }",Bound,WrongUsage,4
prog18436,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 #include<math.h>
  4 int main() {
  5 	int i,j,n;
  6 	scanf(""%d"",&n);
  7 	for(i=(1-n)/2;i<(1+n)/2;i++)
  8 	    for(j=(1-n)/2;j<(1+n)/2;j++)
  9 	        {if(abs(j)+abs(i)<(1+h)/2)
 10 	            printf(""*"");
 11 	        else if(j<0)
 12 	            printf("" "");
 13 	        printf(""\n"");}
 14 	return 0;
 15 }",ID,NoDef,0
prog37421,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main(){
  4     int noofRows;
  5     scanf(""%d"",&noofRows);
  6         int row,colSpace,colStar;
  7         for(row=1;row<=(noofRows+1)/2;row++){
  8             for(colSpace=noofRows-row;colSpace>=1;colSpace--){
  9                 printf("" "");
 10             }
 11             for(colStar=1;colStar<=(row*2)-1;colStar++){
 12                 printf(""*"");
 13             }
 14             printf(""\n"");
 15         }
 16         for (row=(noofRows-1)/2;row>=1;row--){
 17             for(colSpace=noOfRows-row;colSpace>=1;colSpace--){
 18                 printf("" "");
 19             }
 20             for(colStar=1;colStar<=(row*2)-1;colStar++){
 21                 printf(""*"");
 22             }
 23             printf(""\n"");
 24             }
 25 	return 0;
 26 	}",ID,NoDef,0
prog11364,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4     int i,j,k,l,n;
  5     scanf(""%d"",&n);
  6     for(i=1;i<=(n/2+1);i++)
  7     {
  8         for(j=1;j<=(3+i);j++)
  9         {
 10             if(j<=(4-i)){printf("" "");}
 11             else{printf(""*"");}
 12         }
 13         printf(""\n"");
 14     }
 15     /*for(k=1;k<=(n-i);k++)
 16     {
 17         for(l=1;l<=(n-k);l++)
 18         {
 19             if(l<=i){printf("" "");}
 20             else{printf(""*"");}
 21         }
 22         {printf(""\n"");}
 23     }
 24 	return 0;
 25 }*/",Bound,NotMatch,3
prog05777,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() 
  4 {   int i,j,n;
  5     scanf(""%d"",&n);
  6     for(i=1;i<=(n+1)/2;i++)
  7         { for(j=1;j<=n;j++)
  8             { if(j>((n+1)/2)-i && j<((n+1)/2)+i)
  9                 printf(""*"");
 10               else
 11                 printf("" "");
 12             }
 13         printf(""\n"");    
 14         }    
 15     for(i>(n+1)/2;i<=n;i++)
 16         { for(j=1;j<=n;j++)
 17             { if(j>=2*i-n)
 18                 printf(""*"");
 19               else 
 20                for(i>(n+1)/2;i<=n;i++)
 21                 { for(j=1;j<(n+1)/2;j++)
 22                      printf("" "");
 23             }
 24         printf(""\n"");
 25         }
 26 	return 0;
 27 }",Bound,NotMatch,3
prog09031,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,j,h;
  5 	scanf(""%d"", &h);
  6 	for(i=1;i<=h;i++)
  7 	{
  8 	 if(2*i<=h)
  9 	 {
 10 	   for(j=1;j<=h;j++)
 11 	   if((((h+3)/2)-i)<=j||j<=(((h-1)/2)+i))
 12 	 }
 13 	}
 14 	return 0;
 15 }",KeyWord,WrongUsage,8
prog49249,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,i,j,k;
  5 	scanf(""%d"",&n);
  6 	for(i=1;i<=(n/2)+1;i++)
  7 	{
  8 	    for(k=1;k<=(n/2)-i+1;k++)
  9 	{printf("" "");}
 10 for(j=1;j<=2*i-1;j++){
 11     printf(""*"");
 12     printf(""\n"");
 13 }	
 14 	return 0;
 15 	}",Bound,NotMatch,3
prog53549,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,n,j,k;
  5 	scanf(""%d"",&n);
  6 	for(i=0;i<(n+1)/2;i++)
  7 	{
  8 	    for(j=0;j<n/2;j++)
  9 	    {
 10 	        printf("" "");
 11 	    }
 12 	    for(j=0;k<i;k++)
 13 	    {
 14 	        printf(""*"");
 15 	    }
 16 	printf(""\n"");
 17 	return 0;
 18 }",Bound,NotMatch,3
prog26375,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main()
  4 {
  5     int n,i,j;
  6     scanf(""%d"",&n);
  7     for(i=1;i<=n/2+1;i++)     //to print above half triangle
  8 	{
  9 	    for(j=i;j<5;j++)      //for spaces
 10 	    {
 11 	        printf("" "");      
 12 	    }
 13 	    for(j=1;j<=2*i-1;j++)   //for *
 14 	    {
 15 	        printf(""*"");
 16 	    }
 17 	    printf(""\n"");
 18 	}
 19 	for(i=1;i<=n/2;i++)     //to print below half triangle
 20 	{
 21 	    for(j=1;j<=i;j++)   //for spaces
 22 	    {
 23 	        printf("" "");
 24 	    }
 25 	    for(j=1;j>9-2*i;j+)   //for *
 26 	    {
 27 	        printf(""*"");
 28 	    }
 29 	    printf(""\n"");
 30 	}
 31 	return 0;
 32 }",op,WrongUsage,9
prog22425,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int num,r,c,sp;
  5   scanf(""%d"",&num);
  6   for(r=1; r<=(num+1)/2; r++)
  7   {
  8     for(sp=num-; sp>=1; sp--)
  9         printf("" "");
 10     for(c=1; c<=r; c++)
 11         printf(""*"");
 12     for(c=r-1; c>=1; c--)
 13         printf(""*"");
 14     printf(""\n"");
 15   }
 16   for(r=(num+1)/2; r<=num; r++)
 17   {
 18     for(sp=r; sp>=1; sp--)
 19         printf("" "");
 20     for(c=1; c<=(num-r); c++)
 21         printf(""*"");
 22     for(c=num-r-1; c>=1; c--)
 23         printf(""*"");
 24     printf(""\n"");
 25   }
 26 	return 0;
 27 }",op,DataLost,5
prog48252,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() 
  4 {
  5     int i,n,j,x,t,a[20];
  6     scanf(""%d"",&n);
  7     for(i=0;i<n;i++)
  8     {
  9         scanf(""%d\n"",&a[i]);
 10     }i
 11     scanf(""%d"",&t);
 12     for(j=0;j<t;j++)
 13     {
 14         scanf(""%d"",&x);
 15         if((a[x]>a[x-1])&&(a[x]>a[x+1]))
 16         {
 17             printf(""Yes"");
 18         }
 19         else
 20         {
 21             printf(""No"");
 22         }
 23         printf(""\n"");
 24     }    
 25 	return 0;
 26 }",Bound,Lost,1
prog57789,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,i,t,a[20],b[20];
  5 	scanf(""%d"",&n);
  6 	for(i=0;i<n;i++){
  7 	scanf(""%d"",&a[i]);}
  8 	scanf(""%d"",&t);
  9 	for(i=0;i<t;i++){
 10 	    scanf(""%d"",&b[i]);
 11 	    if(b[i]==0){
 12 	        if(a[b[i]]>a[b[i+1]]){
 13 	            printf(""Yes"");}
 14 	            else{
 15 	            printf(""No"");}
 16 	        }
 17 	        else if(b[i]==0){
 18 	        if(a[b[i]]>a[b[i-1]]){
 19 	            printf(""Yes"");}
 20 	            else{
 21 	            printf(""No"");}}
 22 	       else{
 23 	        if((a[b[i]]>a[b[i+1]])&&(a[b[i]]>a[b[i-1]])){
 24 	            printf(""Yes"");}
 25 	            else{
 26 	            printf(""No"");}
 27 	    }
 28 	return 0;
 29 }",Bound,NotMatch,3
prog46139,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 int i,n,t,a[20],b[20],k;
  5 scanf(""%d"",&n);
  6 for(i=0;i<n;i++){
  7     scanf(""%d"",a[i]);
  8 }scanf(""%d"",&t),
  9 for(i=0;i<t;i++){
 10     scanf(""%d"",&b[i]);
 11 }for(i=0;i<t;i++){
 12     k=b[i];
 13     if (a[k]==(n+1)) printf(""Yes"");
 14     else printf(""No"");
 15 }
 16 	return 0;
 17 }",Bound,WrongUsage,4
prog56796,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4     int i,a[20],j,c[20];
  5     scanf (""%d\n"",&j);
  6     for (i=0;i<j;i++)
  7     {
  8         scanf (""%d\n"",&a[i]);
  9     }
 10     scanf (""%d"",&b[i]);
 11     for (c[i]=0;c[i]<b;c[i++]){
 12     if ((a[i]>a[i-1])&&(a[i]>a[i+1]))
 13     {
 14         printf (""Yes\n"");
 15     }
 16     else
 17     {
 18         printf (""No\n"");
 19     }
 20     }
 21 	return 0;
 22 }",ID,NoDef,0
prog52082,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main()
  4 {
  5     int n;
  6     scanf(""%d"",&n);
  7     int a[n];
  8     int i;
  9     for(i=0;i<n;i++)
 10     {
 11         scanf(""%d"",&a[i]);
 12     }
 13     int j;
 14     scanf(""%d"",&j);
 15     int k;
 16     for(i=1;i<=j;i++)
 17     {
 18         scanf(""%d"",&k);
 19         if(k==0)
 20         {
 21             if(a[0]=>a[1])
 22             printf(""Yes\n"");
 23             else
 24             printf(""No\n"");
 25         }
 26         else
 27         {
 28             if(k==(n-1))
 29             {
 30                 if(a[n-1]>a[n-2])
 31                 printf(""Yes\n"");
 32                 else
 33                 printf(""No\n"");
 34             }
 35             else
 36             {
 37                 if((a[k-1]<a[k])&&(a[k+1]<a[k]))
 38                 printf(""Yes\n"");
 39                 else
 40                 printf(""No\n"");
 41             }
 42         }
 43     }
 44 	return 0;
 45 }",op,WrongUsage,9
prog13581,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n;
  5 	scanf(""%d"",&n);
  6 	int a[n];
  7 	int i;
  8 	for(i=0;i<n;i++)
  9 	{
 10 	    scanf(""%d"",&a[i]);
 11 	}
 12 	 int k,l;
 13 	 scanf(""%d"",&k);
 14 	 for(i=1;i<k;i++)
 15 	 {
 16 	     scanf(""%d"",&l);}
 17 	 if(l==0)
 18 	 {
 19 	     if(a[0]>a[1])
 20 	     printf(""Yes\n"");
 21 	     else
 22 	     printf(""No\n"")
 23 	 }
 24 	 if(a[l]>a[l-1]&&a[l]>a[l+1])
 25 	 printf(""Yes\n"");
 26 	 else
 27 	 printf(""No\n"");
 28 	return 0;
 29 }",Bound,Lost,1
prog04435,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,l,n;
  5 	scanf(""%d"",&l);
  6 	int ar[l];
  7 	for(i=0;i<l;i++)
  8 	{
  9 	    scanf(""%d"",&ar[i]);
 10 	}
 11 	scanf(""%d"",&n);
 12 	int ar1[n];
 13 	for(i=0;i<n;i++)
 14 	{
 15 	    scanf(""%d"",&ar1[i]);
 16 	}
 17 	for(i=0;i<n;i++)
 18 	{
 19 	    if(ar1[i]>0 && ar1[i]<n)
 20 	    {
 21 	    if((ar[ar1[i]]>ar[ar1[i]-1])&&(ar[ar1[i]]>ar[ar1[i]+1]))
 22 	    printf(""Yes \n"");
 23 	    }
 24 	    else if
 25 	    {
 26 	    if(ar1[i]==0 && ar[0]>ar[1] && l>1)
 27 	    printf(""Yes \n"");
 28 	    else if(ar1[i]==l-1 && ar[l-1]>ar[l-2] && l>2)
 29 	    printf(""Yes \n"");
 30 	    }
 31 	    else
 32 	    printf(""No \n"");
 33 	}// Fill this area with your code.
 34 	return 0;
 35 }",KeyWord,WrongUsage,8
prog43270,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 void ele_peak(int a[],int b[],int c)
  4 {
  5     int i;
  6     for(i=0;i<c;i++)
  7     {
  8         if(a[ b[i] ] > a[ b[i]-1 ] && a[ b[i]+1 ])
  9             b[i]=1;
 10         else
 11             b[i]=0;
 12     }
 13 }
 14 int main() {
 15     int arr[30],arr2[20],i,n,t;
 16     scanf(""%d"",&n);
 17     for(i=0;i<n;i++)
 18         scanf(""%d\n"",%arr[i]);
 19     scanf(""%d"",&t);
 20     for(i=0;i<t;i++)
 21         scanf(""%d"",&arr2[i]); 
 22     ele_peak(arr,arr2,t);
 23     for( i=0;i<t;i++)
 24     {
 25         if(arr2[i])
 26             printf(""Yes\n"");
 27         else
 28             printf(""No\n"");
 29     }
 30 	return 0;
 31 }",APIcall,WrongUsage,7
prog43532,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n;
  5 	scanf(""%d\n"", &n);
  6 	int p[n];
  7 	int i;
  8 	for (i=0;i<=n-1;i++)
  9 	    scanf(""%d\n"", &p[i]);
 10 	int t,j;
 11 	    scanf(""%d\n"", &t);
 12 	if (n==1)
 13 	    printf (""Yes"")
 14 	else
 15     	{for (i=1;i<=t;i++)
 16     	    {
 17     	        scanf (""%d"", &j);
 18     	        if (p[j]>p[j-1]&&p[j]>p[j+1])
 19     	            printf(""Yes\n"");
 20     	        else printf(""No\n"");
 21     	    }}
 22 	return 0;
 23 }",Bound,Lost,1
prog07678,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int a[20],n,t,i,j,k;
  5 	scanf(""%d"",&n);
  6 	for(i=0;i<n;i=i+1){
  7 	    scanf(""%d"",&a[i]);
  8 	}
  9 	scanf(""%d"",&t);
 10 	for(j=1;j<=t;j=j+1){
 11 	    scanf(""%d"",&k);
 12 	    if(k==0||k==n-1){
 13 	        if(a[k]>a[k+1]){
 14 	            printf(""Yes\n"");
 15 	        }
 16 	        else{
 17 	            printf(""No\n"")
 18 	        }
 19 	    }
 20 	    else{
 21 	    if((a[k]>a[k+1])&&(a[k]>a[k-1])){
 22 	        printf(""Yes\n"");
 23 	    }
 24 	    else{
 25 	        printf(""No\n"");
 26 	    }
 27 	}
 28 	}
 29 	return 0;
 30 }",Bound,Lost,1
prog38643,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() 
  4 {
  5     int n1,n2,i;
  6     scanf(""%d"", &n1);
  7     int a[n1];
  8     for(i=0;i<n1;i++)
  9         scanf(""%d"",&a[i]);
 10     scanf(""%d"",&n2);
 11     int t[n2];
 12     for(i=0;i<n2;i++)
 13         scanf(""%d"",&t[i]);
 14     if(n==1)
 15     for(i=0;i<n2;i++)
 16     {
 17         int c=t[i];
 18         if((c!=0)&&(c!=(n1-1)))
 19         {
 20             if((a[c]>a[c-1])&&(a[c]>a[c+1]))
 21             { printf(""Yes\n"");
 22             }
 23             else
 24             { printf(""No\n"");}
 25         }
 26         else if(c==0)  
 27         {//checking for boundary values.
 28             if(a[c]>a[c+1])
 29             {printf(""Yes\n"");}
 30             else
 31             {printf(""No\n"");}
 32         }
 33         else if(c==(n1-1))
 34         {
 35             if(a[c]>a[c-1])
 36             {printf(""Yes\n"");}
 37             else
 38             {printf(""No\n"");}
 39         }    
 40     }
 41     else
 42     printf(""Yes"");
 43 	return 0;
 44 }",ID,NoDef,0
prog20474,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4     int n,i,j,k,t;
  5     scanf(""%d%d"",&n,&t);
  6 	int a[n];
  7 	for(i=0;i<n;i++)  {
  8 	    scanf(""%d"",&a[i]);
  9 	}
 10 	for(j=0;j<t;j++)    {
 11 	    int a[j];
 12 	    scanf(""%d"",&a[j]);
 13 	}
 14 	for(k=0;k<t;k++)   {
 15 	    if((c[a[k]]>c[a[k]-1])&&(c[a[k]]>c[a[k]+1]))  {
 16 	        printf(""yes"");
 17 	    }
 18 	    else  {
 19 	        printf(""no"");
 20 	    }
 21 	    printf(""\n"");
 22 	}
 23 	return 0;
 24 }",ID,NoDef,0
